usuario,followers,friends,tweet,retweets
ALEJOMURILLO15,10,79,2,0
DZ_AI_ML,984,4967,1,0
greenweek,2923,902,2,0
AbdielAntonio,3658,1133,2,0
LiliSierraM,110,351,1,0
laurarubio_,1066,1296,1,0
ProanoPatricia,67,177,1,0
mucadesac,404,2021,1,0
miguel_castro,1288,1262,1,0
catherinenaugh,1575,479,1,0
Carlosj18GU,248,719,1,0
AnderRMenacho,87,440,1,0
DaniPatinoCCOO,464,241,0,1
Auroraperezmarq,23,45,1,0
OmarSanchezSan5,58,91,2,0
makupam,2,15,1,0
salesianoarg1,442,114,1,0
BCNArgentina,5121,895,0,1
Meavevuela,185,103,1,0
Reciaria,1022,116,8,0
jjferrer_aqua,199,186,1,0
Ilopeztriana,725,372,1,0
LeonasARGHockey,1939,240,2,0
EChileVenezuela,17811,1208,1,0
Estress4,290,601,4,0
a_alejandror,165,401,1,0
agenciacbajoven,8207,1105,1,1
jfrodriguezn,538,1695,3,0
lyro0,101,307,1,0
p_pampropuesta,1529,1529,1,0
reflejo3c,3140,3078,1,0
mguzmandelaroza,2544,1938,1,0
EducacioElxPSOE,197,1037,1,0
rosalavin_,244,209,1,0
IDi_PIENSA,13,105,0,1
fraholiver,144,303,1,0
SoyCibelino,2552,4074,6,5
JMLanzaPV,1143,1032,0,3
seduardo31,165,101,1,0
farnaizr,188,569,0,1
aceballospdc,1863,5000,1,0
aigueshorta,1107,841,0,1
aybar_rodrigo,1086,348,0,2
UN_innova,6602,1224,0,1
BlancaMiedes,779,2492,1,0
PaolaMolina,2803,1515,1,0
alfredo_young,108,502,1,0
CarmenMendezRol,96,158,1,0
redesconrostro,62,735,0,1
ComunicaValor,412,790,2,0
varenn,852,1683,1,0
eherrerog,741,716,0,1
Carloscuadro9,69,754,1,0
EdnaPinzon3,8,77,3,0
AdavelaPuraVida,79,225,1,0
DNCC_PY,94,182,1,0
FFF_Oeste,61,83,1,0
SandryVm,14,38,1,0
SECTUR_mx,807798,469,0,1
robertoopazob,1368,1890,1,0
And_CortesZ,145,168,2,0
tfernandezdeveg,326,368,1,0
norahlfy,645,862,1,0
arroyoquero,1999,3252,4,0
Suelos_Vzla,2551,2248,4,5
Telefonica_Col,8706,608,0,2
MaiteGallego,430,176,3,0
teiknasocial,183,871,2,4
julitarinaldi,1451,696,1,0
JFoglia,740,770,1,0
Raquel_Szt,972,1812,1,4
mcorreab,777,1194,1,0
SilviaMorimoto,2025,1173,7,1
LFORASTIERDDHH,86,248,1,0
sil_65,204,1031,1,0
ODSColombia,363,298,0,2
ErasmusGiner,24,11,1,0
ivanocarreno,659,1531,1,0
PoletikaORG,13164,2088,2,0
Eugenia_Aq,1238,987,1,1
ClaraAdela2,66,104,2,0
fernandoeurosoc,152,525,1,0
Stinson3Mae,31,187,1,0
JCorbachoUC,255,1302,1,0
Juventudes_MC,40,179,1,0
Omar_Ortega_A,7713,2135,1,0
espinal_van,121,674,0,1
CLARAISABELGAR4,2455,5003,1,0
osvaldoforense,152,1026,2,0
arabadiav,51,95,1,0
formagesting,1063,2486,0,1
gvegash,2900,1745,1,0
FedericoMartire,581,1081,0,1
Cirarod,612,619,1,0
verdejomar,5387,4403,1,0
TeletonMexico,262528,484,1,0
AMIQGreenChem,813,288,2,2
infoagamed,1392,1079,0,2
tomsarguello1,37,291,0,1
Dani_Sanchez85,3,4,1,0
FiscalTrans,7202,862,0,1
donjuanborbon,338,545,0,1
ana_joaca,1207,1719,1,0
elobdeltrabajo,2573,5299,3,0
ciberyolanda,3134,1386,12,3
Bukelito,432,271,2,0
Javi_AlvaradoLl,82,339,0,1
TerramChile,25498,1345,0,2
mariabetancur9,656,483,1,0
ComoMeMuevoUy,1050,2372,1,0
ArteagaMireya,942,699,0,6
RammaNoel,193,174,1,0
carlosgeversdc,413,398,1,0
ombudsmanorgmx,1175,486,0,1
cfiebenavente,1631,1389,1,0
opencampus_go,301,280,3,0
kareldealvarez,467,363,1,0
TaniaHerper,44,33,1,0
Rosmendez_,169,63,1,0
hectorsilveirag,59,134,1,0
EmbEspHungria,1997,350,1,0
lamaf75,533,892,1,0
disenoimagen837,50,66,1,0
PatriciaAriasV,10,65,1,0
NATSAL21,1387,1437,1,2
TropicaliaRD,605,79,0,2
CinthyaaRR,510,713,1,0
CambiemosMolina,1328,1191,0,1
AMIQinnova,693,148,1,0
PaulAlejandros,483,582,1,0
charliemelara,471,256,1,0
RafaArtal,723,1197,1,0
meteorober,691,475,1,0
Ing__Pulido,334,420,1,0
MareikeEberz,1090,2360,1,0
Lumiere70257601,160,418,2,0
dalia_correa,2154,1481,0,1
reynadelgado06,258,557,0,1
UNFPA_Ve,3805,1342,1,0
UAM_Economicas,784,289,1,0
MaxTrejo,10284,209,1,0
MAECanar,2148,220,1,0
_OrtegaVictoria,6858,1124,0,2
INABIO_EC,2637,1264,1,0
Magisnet,19767,13058,1,3
mariajpico,3499,1985,1,1
ONGDSED,4163,1347,0,6
karenhaa,359,1392,2,0
UP_Cantabria,232,489,1,0
MartaBolart,228,355,1,0
Super_Elvi,112,306,0,1
TATGranada,4923,501,1,0
OIenMurcia,1337,1482,1,0
emausmurcia,710,641,1,1
MLKSocialMedia,1742,2503,1,0
Vi_Simon,1264,2275,4,0
EvaMaraGmezDom2,20,72,1,0
adeupv,588,230,1,0
MiguelCachoa,926,1149,2,0
GreetechC,4,75,1,0
jurlaceramica,541,226,1,0
Trini_MSanz,496,1447,1,0
MeCollell,190,347,1,0
Marherranz,146,624,1,0
IBSTT,1672,4698,1,0
CCOORM,2512,979,1,0
alexandraRoRo,175,778,1,0
ScoutsFalcon,1955,119,0,1
rrojasmauricio,328,646,1,0
UOCuniversidad,32319,2156,1,0
CiroProject,11,41,2,0
lauramonteromza,19690,829,0,3
miosotisr,2172,2099,0,1
CEUAAlumni,1128,698,0,2
JorBertoni,6518,4477,1,0
RGARAVITO,824,954,1,0
DaniBernad,2408,2367,1,0
arosuna,5080,3223,1,0
MariaJosMolina1,3088,1398,1,0
kenamary7,70,214,1,0
ELENADELAP,778,452,1,0
CARLOSP98128672,1,20,1,0
Juan_Pajares,1177,1051,1,1
ALCER_Navarra,965,807,1,0
alejandro_may,296,791,1,0
lopezvilaj,87,75,1,0
Gabi_MartinH,916,2414,1,0
merhg,351,138,0,1
ingennus,626,395,1,0
cataruga,114,222,1,0
ColliEvangelina,351,241,8,2
AEscamilladeAmo,348,584,1,0
Juguetes_Stem,69,65,1,0
RSConsulting6,19,32,0,4
DAVIDCACERESD,1615,2008,4,0
ramosmanuela,1074,1361,1,2
juanadperez,30,12,1,0
LuisAngelRobert,189,866,1,0
SusanaMangana,6248,456,1,0
Alanlink03,14,559,1,0
Ricardo03370513,110,112,1,0
andrescoitino,912,1219,1,0
Flory10041982,7,91,1,0
Mbelentictac,245,250,1,0
rayR_m,621,512,1,0
fsganga,505,1399,0,1
fhbr55,63,298,1,0
Gonzalo_Mendez_,501,316,0,1
yusavic,186,623,1,0
libelula_group,3248,4541,1,0
syanguas,2093,2056,1,0
CajaIngenieros,13824,11708,1,13
Iversonlopez22,8,20,1,0
asociacionbibli,3245,3061,1,0
filorug,177,252,2,0
Elope01135767,55,90,1,0
GrisColina,387,1061,2,0
MartinC61122812,26,136,2,0
_raycardona,254,966,0,1
AMGNMx,1045,208,0,1
IPHEinclusivo,1649,276,2,0
juanmvila,2362,2058,1,0
inito70,1562,1990,2,1
chavezalex1202,204,363,1,0
CarmenMORTEG,252,113,1,0
aspauzarazuri,5552,815,1,0
onucolombia,32885,346,0,1
prensa_igualdad,258,140,2,0
Enysm,263,445,2,0
Endesa,16428,945,0,1
EsperanzaFitz,782,2986,2,0
21gramos_net,1218,725,1,0
PabloCentenari,318,236,1,0
jlgomez13,471,1954,1,0
mcduenas,3295,1036,2,0
sonjaleja,44,63,1,0
aduranusal,448,423,1,0
pacoduranona,17641,8143,1,0
crisgabarron,128,395,1,0
willyfigueroa,420,602,2,0
DoritaPearse,38,250,1,0
1A_Ingenieros,728,560,0,1
JDetemmerman,1224,754,2,0
VINTEMX,2432,545,3,1
daniguties,2996,3510,1,0
rgzepeda,152,711,3,0
GAgroamb,259,374,4,2
Amalia224,709,355,1,1
blancamarinas,99,119,4,0
_AnaCarrillo_,889,626,1,0
lmendizabal4,2245,1323,2,0
melimelissa19,202,546,1,0
RCazzanigaF,288,459,2,0
funindesusb,2383,1118,0,1
MariTriniGiner,8919,3002,1,0
M_crespogancedo,2063,2670,1,0
GaboConteras,209,385,2,0
NUTRINACIONcom,119,25,0,6
mmedinah,419,363,2,0
Defensoria_Peru,287568,793,0,2
DolapoAina,3278,330,1,0
saes_org_ar,586,958,1,0
graciajosa,834,790,1,0
FundacionEndesa,970,193,1,2
RinconEnRiesgo,1662,1465,1,0
ProfeMerida,9151,1719,1,0
certturc,528,597,1,0
gemainma,577,561,1,0
GHLicona,7329,587,1,1
GabrielaPastorT,54,172,0,1
antism19,41,138,1,0
madrid2day,2096,1810,0,1
IncoAgro,144,374,0,1
lorenzoamor_ata,16693,1970,1,0
MarielaFinos,67,88,2,0
MelCiurciolo,125,158,1,0
Happen_Inn,1328,814,1,0
macarenasantosp,5,10,3,0
BCIE_Org,16407,1505,0,2
icai_cic,1265,465,1,0
MUF68,39,239,1,0
virginia_lago,19,51,1,0
TJTrinidad13,1584,4014,1,0
Roger55123840,9,17,1,0
Objetivos2030,22582,233,0,1
missylolahuetem,10824,3292,2,2
ASAPME,3022,1285,0,1
ester_cg,1687,1083,2,0
EnrriquePea5,9,16,2,0
marialc1990,81,241,1,0
JanecunRamos,282,120,1,1
edulunes5,910,807,5,0
linagalvezmunoz,4371,710,1,0
CaesarFdez,457,676,1,0
cruzrojava,785,294,1,0
LuzSaydi,71,102,1,0
escoto_marlon,31342,18612,1,0
nlizz_17,7,38,1,0
TendamRetail,197,22,2,0
forosocial10,520,1274,1,0
maurotapiab,708,837,3,0
Silvia_FM_,848,516,2,0
701Joel,700,271,1,0
acastrog74,274,450,1,0
laurapeimar,189,214,1,3
Fabivergara,104,289,2,0
senadis_gob,34184,2205,1,0
ODSTerritorioEc,979,256,2,13
lojedav,1537,613,1,0
lajino,4432,871,2,0
ClafemarSeguros,264,448,1,0
nita_macia,1373,1366,2,0
mujercelta,2643,2923,1,0
Gabrielacartage,67,292,1,0
CIRDCapacita,919,1464,2,0
AmChamSal,1337,337,0,1
peral_silvia,611,1956,1,0
flexing2,182,319,1,0
SaldanaEmma,460,511,1,0
VinateaP,2,99,1,0
cg_aranda,515,739,1,0
lupitamix,157,462,1,0
angellavariega,1805,1509,1,0
JM_Yturralde,1038,811,2,1
Javier_12_Abril,128,226,1,0
ralvariza,688,1442,1,3
JorgeStudium,164,255,2,0
mariajocano,1564,1205,1,0
abinhds,624,2506,1,0
Paloma99KX,1136,2349,5,0
AgrobioNoticias,78,98,0,1
eClinicalTrial,10930,17,1,0
Leo_TorresC,1427,791,1,0
pepstone,696,2025,1,0
AECIDElSalvador,3755,739,1,0
nahueloddone,3719,1908,10,9
UrsuTL,103,443,1,0
senderosoax,1088,1053,1,0
ParisGrau,1689,1816,1,0
ONUBIBUV,135,298,6,0
AndreaMendozaO,432,128,1,0
AleBeglobal,3485,3313,1,0
CGratereaux,451,1368,1,0
R_Tombo24,178,144,1,0
AmbitoI,494,423,1,0
CVI_V3,348,184,1,0
ninafa_,227,472,1,0
RafaelBriz1,89,283,1,0
ArielGarciaUCR,5443,1384,3,0
RamonJaudenes,502,165,1,0
Dauradella32,101,209,1,0
zunigamonicam,14,57,1,0
PNUDSV,30758,2509,3,6
auxifcd,4537,3173,0,1
alexcitroni7,5111,1131,1,0
JuanCLastiri,30357,2305,1,0
AlmudenaBravo3,93,148,2,0
aszapla,3631,2392,2,0
SantchiWeb,5685,4774,2,0
Ctorrentep,2519,2722,2,0
LolesLpz,354,706,1,0
inffiniti11,16,42,1,0
ML_Sostenible,24,45,1,0
PichinchaGob,15020,525,0,2
cideant,109,94,1,0
anamilenasilvav,84,143,2,0
AgomezAmparo,161,304,1,0
RamonTapiaC,515,1787,1,0
carmenb15,13,108,5,0
hacesfalta,40211,1332,0,6
Chubb_Seguros,4019,853,2,0
CINUmexico,203909,561,0,3
DSantin,762,964,0,1
DavidPombar,3871,405,1,0
akiundos,8,48,1,0
porfiriogmexico,198,1055,1,0
rafael_fallo,414,717,1,0
ddhh_PBL,527,481,1,0
Gargonmis,367,950,1,1
mariposasflores,2053,3656,1,0
blaubrnd,4,37,4,0
ItziarCastro,32102,3882,1,0
SpainIndustry40,365,418,3,0
chesterton_ac,395,1873,1,0
uniceflac,74016,793,1,0
PNUDRD,9490,685,2,1
MariaAsensioV,3,92,1,0
papilioabogados,64,151,1,0
paulo_cepeda,2075,909,0,1
coa_LZ,4926,1731,0,1
Anto50551371,66,136,1,0
fderechomur,2592,2467,1,0
AntonioCode,1709,1249,1,0
mirenarantza,203,87,1,0
VeronicaScotti,32,64,1,0
tomasperfont,343,1505,1,0
ambientelr,1910,627,0,1
AArangozuluaga,65,75,1,0
cncuvenezuelau1,115,75,18,14
DorianMora,63,96,0,1
MaxVelascoP,69,85,1,0
0nueve,31,136,1,0
David64472877,2,47,1,0
UIMBuenGobierno,3182,2067,1,0
daphnecastillo,1982,3648,0,2
patanachica,67,367,2,0
MaurilioEsq,149,247,1,0
jesquiga,296,834,0,1
OTS_org,5344,2566,1,0
FundacionECOTIC,4588,1221,0,1
anapalf,33,239,1,0
azoubig,9762,9442,2,0
uimunicipalista,4552,472,3,11
thisisgo0od,434,657,2,0
Unach_ec,3462,106,0,1
R_Menesesh,1030,553,1,0
aingerulaguna,5122,2526,2,0
PerezJaramilloA,4458,2191,0,2
DavidBernal07,792,838,0,1
SantiSaroOrtiz,1049,179,1,0
fgiandana,405,1883,1,0
anaurreaga,147,364,1,0
cchartierd,7,38,1,1
maricruz_Sc,166,406,0,1
BernydelaFuen13,1573,1792,3,0
madridsubterra,1004,558,2,0
ramonwilkinson1,847,486,1,0
DeVerdadDigital,1644,1069,1,0
caj_3121,666,256,1,0
jespinoz1,74,689,1,0
LomanaGloria,3874,1248,2,1
Jail_Ixel,214,685,2,0
ProntoUy,2193,194,0,3
ppd_argentina,263,79,0,1
f_miranda_s,3187,785,1,0
Transcendent_es,40,208,3,1
lolagb,607,2078,0,5
ibarrapatr,316,378,1,0
LSudlow,812,483,1,0
polisea,6059,3244,2,1
Relben14,6,7,1,1
ccuestagarrido,495,327,3,0
citlaocano,23,45,1,0
Carol80773056,48,134,1,0
CristinaHuertas,882,857,1,0
prendho,4779,1912,1,0
DuvergerIrina,43,69,1,0
menaiaretti,597,459,1,2
dreyeros,359,548,1,0
PRDesPanama,14505,409,3,0
sentirplaneta,585,939,9,0
ljmaguire,551,325,2,0
hispanidadradio,1681,894,1,0
InfoOreate,298,184,1,0
TSolarGroup,1141,1296,1,0
eduperero,4312,1739,1,0
MariaMorenoSie,588,1398,1,0
sin_ambajes,6411,828,1,0
LeonardoIzquie8,766,392,4,0
anestefania_,582,316,1,0
Perez_Agenjo,660,1242,0,1
perfepalacio,827,484,1,0
EQSuman,45,88,1,0
josemruizlopez,348,284,2,0
Cedy_at,1007,1552,2,0
RodnajeraR,430,487,1,0
ManHurtadoFer,1928,3043,1,10
joseraul_22,1734,561,1,0
Oscar_D_,808,1291,1,0
Claudia130285,90,122,1,0
RedViralEdomex,452,468,4,5
CRSTNPRT,24,118,1,0
MayerFlrezC,195,378,1,0
MariaLuisaRubio,1534,1728,1,0
DMollocana,73,178,1,0
fpaisdigital,14333,4401,2,0
Teresagb24,34,78,1,0
Quimialmel,568,597,1,0
fpinkicerebro,49,438,1,0
GraciaTacubaya,395,308,1,0
marisofi2507,382,1502,1,0
Francisco_48,62,125,1,0
MdRestauracion,1069,933,1,1
humbertobenede1,531,297,1,0
MartinezGistau,837,715,1,0
fggarcia55,21,58,0,1
agustintobri99,268,544,1,0
Emicuervo13,390,946,1,0
f_f_ambiental,1693,619,1,2
MRoma1965,796,1184,1,0
adejuanas,7071,5929,1,0
FEACEM_CYL,133,102,1,0
yeyagonzalez86,3,37,1,0
Anamasanro,2379,1905,1,0
ruthernan,1185,949,3,3
JanSoli33017772,12,114,0,1
Juan_bvilla,293,1236,2,0
JFBF67,18,108,1,0
datadrivencare,3482,3462,5,0
gentequebrilla,1579,1074,0,1
LilianaLarrart2,1,21,1,0
Rubenghidalgo,1308,1235,1,0
Pilar_Almenar,1200,1009,1,0
GIAndradeP,9068,2778,15,0
Trinomio_es,518,896,1,2
MarianoDanculo2,342,1043,1,0
tuciudaderestu,1528,1225,1,0
LAURADEVEGAF,729,982,16,2
BeanLocator,1690,1690,2,0
alexo21992,19,100,1,0
MINSA_Panama,64352,1806,1,2
Plenainclusion,25679,545,0,5
FundTropicalia,765,340,2,0
ginesbastida,319,501,1,0
envirall,348,324,1,4
mariolamarrero1,99,61,1,0
danielrod257,150,197,1,0
mbalaciart,24,244,3,0
delinterior1111,90,391,1,0
FAlbelais,10,54,1,0
ProgramaRRHH,82,172,1,0
grupoLOBE,2299,1182,0,2
chechamerchan,7662,1000,2,0
Plademunt,1353,1237,1,0
RafaMagro2,65,55,2,0
Mundo_Naturama,1321,1788,1,0
nena55,250,217,2,0
avaspc,216,229,1,0
SEKSantaIsabel,412,121,1,0
Jaime_HaiMing,108,206,2,0
Luciana_Binaghi,726,654,2,0
cortesalbor,366,1567,1,0
EloyNunez_MD,639,473,1,0
Trinidad_Cortes,219,513,1,0
SEGITTUR,29895,1086,1,1
CBSNetEc,313,398,1,0
sgcity50,293,125,1,0
Cultura52,280,342,2,0
DiPrinzioPaula,80,185,1,0
elsitaosorio75,15,106,2,0
vitapilar,5197,5716,0,2
gonsotwiter,346,353,0,1
carlos_torresb,2018,3321,1,0
marioandresruiz,416,780,1,0
aarroborodas,271,410,2,0
JaimePinedaPin2,83,15,1,0
dpl_news,12725,1008,1,0
isanovo1,1365,2221,1,0
elmevalecinco,274,2813,1,0
AngelesAlcazarG,202,198,1,0
spuertasbonilla,48,272,2,0
MalenaLorenzo3,244,363,1,0
pnud,334411,863,2,0
marifersaucedo2,6,9,1,0
EVENCIOPACHECO,321,295,1,0
Problemas_Eco,548,213,0,1
DrLandaburu,886,1753,1,0
fagassol,189,134,2,0
porfirio_rmz,89,303,0,1
Maozuluagaochoa,300,136,1,0
PorrasMx,631,472,0,1
rangeltarres,4992,4585,1,0
Bayardo32800668,8,237,1,0
IvarMatusevich,2765,1665,1,0
egolobardes,413,961,2,0
Neofitasdelcafe,258,408,1,0
senacyt,26569,680,0,1
PactoGlobal,8079,911,12,11
CICCPDemCLM,444,355,1,0
ForoRSEMalaga,975,817,0,4
OscarDavidVscon,264,343,1,0
nuriatov,131,897,1,0
GC_Inteligente,576,194,1,0
CaizaresKarla,54,531,1,0
PonchoMuralles,967,854,1,0
MariuCanelada,30,298,1,0
FMusol,3419,4753,6,12
Cruz_herrera,643,613,1,0
votolocal,112,152,1,0
gabsocialRD,331,21,0,3
OIenVigo,286,554,0,1
AcciCampesina,1045,2140,2,0
JoAguilarMedina,1484,1471,2,0
JMFCC_MYACC,176,102,1,0
DeanAlvarez18,63,319,1,0
jefferyjbutler,4476,3380,1,0
EA4UC,794,153,1,0
RSCentro,2779,1159,2,0
arrabaldes,3211,1693,1,0
LifeIntemares,1396,1412,0,1
InvestigaUtpl,1883,608,10,8
xbuitragomora,17,127,1,0
JuanjoRogel,258,250,1,0
JPortieles,134,147,1,0
germansanzcalvo,69,233,0,1
Nanigs,74,61,1,0
natistein19,288,539,0,1
karito2284,73,188,1,0
Smart_CityLATAM,1118556,727,3,0
ONU_RD,11780,611,1,0
fesanchezt,584,668,1,0
Vicmunro,4310,1671,1,0
edgarlucifer,359,403,1,0
mirrocafort,5863,5424,1,0
FederalLab,365,616,2,0
ValentinCarrera,1727,1355,9,1
AGarciaVlez,720,883,1,0
MaribelCanoOrt1,25,80,1,0
CenacedAC,1059,663,2,1
Danieelahg,240,234,1,0
Maria_Paula_E,437,695,1,0
dmartinezr_,1118,1995,4,0
DavidEstradaB,3006,2294,1,0
lgomez4,1181,738,3,2
jareyme,1138,1404,2,0
truestarmann,468,1042,2,0
MonDiDonato,479,581,0,1
ForumOfRegions,798,291,2,0
AnwarBenitez,646,1776,1,0
RosaMariaSuar17,516,331,1,0
sinerxiaconsult,383,827,0,1
NachoLGA1962,457,374,1,0
Julieta_SEO,577,746,0,1
jose_curro,36,163,1,0
Minrel_Chile,66149,3006,0,2
Sustentia_IS,78,111,0,1
ConsuegraLuz,744,1458,1,0
WisarTR,555,1266,0,1
jmtldst,2518,2837,2,0
LA_UCEV,719,248,3,1
elicorcuera,238,484,1,0
BATHERMY,427,657,1,0
DavidJVivas1,1158,913,1,0
Paula_REDTISA,523,1018,1,0
metrodemedellin,260500,340,1,0
MariluFerro,16,98,1,0
KattyaMatorras,241,312,1,0
mirmorper,647,611,1,0
andie_petersen,126,425,1,0
EduardoCarreonM,2258,2171,1,0
CarolinaFonta,53,195,1,0
DamianR70386839,197,431,1,0
VeCarmona,119,802,1,0
DIEB_UN,15198,4049,1,0
mariateresalos2,1868,2383,4,0
ORobles87,86,248,1,0
Lessly_Yuliana,50,71,3,0
LidiaPrevost,1265,1295,1,0
lseara74,115,304,2,0
robtiko,1259,1734,0,1
GrupoDima,1150,2594,1,0
Juanandara,2213,4162,1,0
Antalis_PT,92,93,2,0
JTlatelpa,2422,3868,1,0
tonicc77,187,589,1,0
_Isra_Cruz,318,380,1,1
Dielmer,7576,5320,1,0
malemab,48,70,1,0
yolandaGH,1747,1827,1,3
presidenteCSCAE,1021,502,3,0
carmen_cur,181,1155,3,0
APCColombia,14592,1695,1,1
LosFoodistas,5051,1951,0,1
Alberto46114804,7,8,2,0
InclusionIntl,4207,597,1,0
darieldeleonga2,102,835,0,1
MariMoliner,41,198,2,0
carlosroman_a,581,1401,2,0
Alejand70898546,218,471,1,0
insmontgros,1005,401,1,0
AnimaLectura,3273,3264,0,2
cortes_carlos,1460,601,1,0
felipe_mexico,800,2820,1,0
CristinaNarbona,26146,1527,8,0
AnamiReyesA,359,1422,2,0
personeriamed,27274,2821,0,15
EmTalentados,123,566,1,0
ibarraysen,485,955,1,0
mamenintheworld,265,639,0,2
HablamosdEuropa,5747,993,1,0
RcanoRafael,158,136,9,0
FundacionETNOR,4723,697,1,6
CarolinaDarias,4493,1489,1,2
CecytehSdeAnaya,710,258,4,0
alemo781,1826,1295,2,0
rafa_aguilera,5791,3814,1,0
livingtonpanta,3740,4741,1,0
ProFuturo_,2652,530,1,3
joelrdmusic,19,10,1,0
dhowellseo,3278,2710,3,0
Albertorog1,13,42,2,0
VictorGomez04,451,591,1,0
dcasilla,40,175,1,0
Edwin80molina,8,438,1,0
culturasviales,3497,1503,0,1
EDUCADORAV,1387,385,0,1
CubaMINREX,90345,511,1,0
MARTIN_TORRANO,1270,5001,2,0
ProTundama,1078,285,0,1
ValleCerezo,188,347,1,0
AgeaSilverio,295,253,1,0
UnPocoMas,1355,1360,1,0
CeliaValds1,92,157,1,0
Lagoje64,25,36,1,0
mcarmenmaths,786,1034,1,0
ConchiMaria,243,493,1,0
ArroyoPaloma,778,230,1,2
SoyMario_Mx,20,303,2,0
jalexander322,18,39,1,0
snjv08,697,482,1,0
almagra_,56,276,1,1
CulturaDanesa,1278,637,1,0
Guanpi_forever,101,245,1,0
FET_Valladolid,582,222,1,0
UCETAM,578,356,6,2
carmenlagrande,137,228,1,0
adrianapmunozr,655,899,1,0
JCGarcia_CDTI,711,284,0,1
LandeckH,3365,2204,1,0
tiempoensevilla,4230,166,3,0
FrankzLindstrom,297,709,1,0
mrcarloscr,1466,985,1,0
AgustnAguilarH1,53,127,1,0
ePozas14,1050,743,1,0
RodriguezRosina,156,518,1,0
ferdiazpacifico,295,1560,1,5
can_coa,295,138,0,1
HGelt1,35,393,2,0
neazra,318,980,1,0
rey_alicia,122,136,1,0
roxdinamarca,257,1290,1,0
cajonguitud,1127,2877,1,0
FernisSanchez,133,440,1,0
NoraRiosMhd,39,111,2,0
japedreno,3180,2802,4,0
Max_Puig,17115,1185,1,0
Pcaceres_,7307,3039,0,1
lauracantenys,42,67,1,0
TarapacaSmart,906,1345,1,0
tecnoholic,211,274,0,1
ObsLaRabida,78,54,0,4
Dxnia,670,359,6,0
dmin_Mancilla,236,625,2,0
bquellet,3789,5029,1,0
loposible_ok,17,86,0,1
VHLEZCANO,186,250,6,0
Lpal_10,42,88,1,0
diyulychourio,1170,3884,6,0
AAnneVogt,111,79,1,0
Anus_ca,44,106,1,0
KikeMoreno001,24,77,2,0
RPL_ODS,330,203,2,6
FcoMartorellEst,945,2059,1,0
jgomezgl,27,280,1,0
NantikLum,1114,788,0,1
RevistaTOG,2279,2180,1,0
lapimpao,263,96,1,0
Fontalines,69,102,1,0
Alexis_Dguez,236,385,1,0
RosaLL11,30,239,2,0
edipoad,404,4754,2,0
PastazaMAE,2208,400,1,0
Joralon75,304,1183,2,0
Campo360,331,62,1,0
direccionmaquit,170,90,2,0
ErickNadis,4,55,1,0
OmarPachecoJim3,13,171,1,0
anelga1234,3,71,1,0
Juanochoa1971,1262,2922,1,0
CICAE_Educacion,2957,1244,1,0
Gaes,4466,3412,1,0
agirrecenter,2230,1049,0,14
htejera7,134,499,1,0
Mimogutierrez,823,2497,0,1
AEF_tutelares,1392,801,1,0
Canaragua,1821,1668,0,1
MaterialCultura,55,402,3,0
innovactoras,359,627,0,3
oscar_if,750,516,2,0
UNED,103947,1513,1,4
OisocOficial,205,465,2,9
Claudia63003233,19,401,1,0
CecyteCalnali,629,71,2,0
Mireia_Gargallo,1288,692,0,1
EurosanProyecto,113,9,1,0
AbelHibert,1974,563,1,0
ConchiAndujar,413,48,2,0
HugoSergiorold1,5,5,1,0
MerchePozo,619,1020,1,1
Cristin4Beckett,136,369,1,1
Manfred_Nolte,365,62,1,0
caritoocatalan,2,7,1,0
StartupBulletin,3523,106,1,0
KomunikaLatam,316,485,0,1
redcorenet,405,529,1,0
SEAGUIA,310,1114,1,0
smokewarrior4,66,8,1,0
EduPaju,20,112,1,0
mar_gaya,1803,1129,1,0
ReddocentesIB,2828,485,2,0
EDCsFree,383,1057,0,1
carlosrufon,468,246,1,0
montsedabanm,1364,1672,1,0
MandirolaMaria,59,32,1,0
Topocorleone,2551,2665,1,0
jocesbol2,178,121,1,0
Yanuleguley,237,1848,2,0
julibuscel,183,649,1,0
Ro_Quin,438,705,6,0
BettyHerGuer,197,206,1,0
marirod47990906,10,93,1,0
alexbaiz,653,2072,0,3
FSolmark,14,86,1,0
2014clopez,349,423,1,0
PilarBernado,4030,1853,2,2
Equion_Energia,1806,303,1,0
277235,22,34,1,0
InfoHidralia,1934,473,4,2
rodrancas14031,7,11,1,0
Hidrogea,2684,1001,0,1
catrinsolidario,502,1393,1,2
e2030dss,1501,1475,0,1
DianaRaqul,190,1202,1,0
clusaga,944,156,0,1
AndreaNallim,400,474,2,0
kikesanzgza,724,986,1,0
ZarzuelaDC,186,128,1,1
lallanuratienem,888,803,1,0
pablojmoses,938,372,1,0
CISAI_Oficial,32,66,0,1
fonsvalencia,889,815,1,0
ffabretto,4557,469,1,0
dredoli,5407,1153,1,0
alexchavezh77,92,146,2,0
MCR_Sostenible,997,2248,1,0
MinfinGT,29116,174,0,2
pliriasan,185,619,1,0
FJCarrilloGF,8,31,1,0
GUICHOCOON,174,271,2,0
juanph19,454,418,1,0
yarisabelMR,912,718,1,0
psasigain,567,380,2,0
jpferbo,1645,1818,2,0
CINUlima,7291,708,0,5
WALTERNOLDIN1,193,276,1,0
AleSorianoR,12491,12315,4,0
susanafinger,1407,856,0,7
HenryMills12,632,661,1,0
CoitiLugo,346,518,2,0
